"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"221865_at",5.31703131260711,5.24232816721358,5.18883002691118,4.62299536110182,5.13795708700998,5.29955081602413,4.74483750151739,4.98933923541786
"200878_at",6.95189333688204,5.82387832164333,6.84243910049175,6.43758145928486,7.02013696889708,6.9002883167409,6.43182716726243,6.36333012303702
"212336_at",5.67310084922849,6.13090445158285,5.73381970582249,6.17799055970198,5.68854058894325,5.7992370294924,6.43664999666645,6.34372711189302
"201718_s_at",6.54639742170182,6.95295910899608,6.64554890589832,7.31568467855207,6.62766710661862,6.4731654318031,7.5434505453136,7.32488734773231
"212175_s_at",8.14503430956023,9.07706490922673,8.33233378385998,9.26567492560167,8.33527984686645,8.26280079304922,9.44123971884911,9.45183590663369
"215664_s_at",4.75237352330274,5.16759566639423,4.67454032624691,5.88059721708904,4.77664332388411,4.90875494702777,6.21107715521223,6.2018632403289
"212291_at",7.46954773975409,7.15065225687769,7.20518766803102,6.69594008256479,7.19440197897063,7.42819668444227,6.67273838999497,6.62790242650295
"204348_s_at",8.70288469887041,9.39467915780778,8.58324151981709,9.74562131522862,8.56831957033707,8.8410843958231,9.81486633754515,9.77071142003707
"213434_at",7.69176472079778,8.03715551948549,7.7804578193412,8.38053472307417,7.82061129034889,7.76622756065333,8.33424119427633,8.40031660342815
"200841_s_at",6.78474612923184,7.42660073572977,7.27665899280713,7.65346154196529,7.19440922649339,7.33664485944444,7.89476140699634,7.80326747981891
"203720_s_at",7.59755119610375,8.182234896295,7.46043819937465,7.97809692312656,7.66115077271936,7.48990499278599,8.10431658064914,7.88045279925392
"213468_at",6.85545214024414,7.12579387863629,6.34364019527236,7.64848170173673,6.61173290248857,6.69118973575949,7.4771463874113,7.49413237475368
"203643_at",6.94056325097574,7.04716494343127,6.95652072261579,6.47735948539231,6.98157954476392,7.02247401366561,6.82680461393695,6.47948111044176
"211623_s_at",8.99343781134562,10.3801884775644,9.16023929247791,10.1869478067794,9.28395810595731,9.16182238901135,10.4149356373048,10.4791711433024
"211235_s_at",6.1571186887732,5.90129445880818,5.91020985828231,5.92057173490993,5.83387683840025,5.81985697809044,5.44805467357307,5.38756801409712
"201931_at",7.06892369532273,8.35995936416352,7.46940651103893,7.92049931232085,7.46023499168115,7.36035041702108,8.28837176774004,8.4491088782097
"202942_at",8.88633647078715,9.52055780860463,8.95074560374078,9.3873985184394,8.88811140868478,9.08181043378494,9.55529205423402,9.54177046986831
"205530_at",5.01804759272949,5.66427431094066,4.8657837196094,5.70424617866214,5.12283777121343,5.14924132537364,6.00397072083907,6.48291502629587
"201328_at",6.59335530484895,7.00756074395592,6.65042512639558,6.48387477873687,7.23190254820257,7.02229123932712,7.15409185876858,7.35047425173931
"221911_at",7.52910832799197,6.55362363296827,7.49015388533605,5.83628116184733,7.41440437308824,7.4411473845474,6.33714133337059,6.43263273372769
"221884_at",5.42605605500282,4.64330862719969,5.6212631464234,4.95466142724288,5.60091126773748,5.95995457873429,5.16894596083283,5.52051931143831
"201952_at",10.4173952780994,9.86551137522721,10.4057134907932,9.93803417153125,10.470327385277,10.5132769984317,10.073996364105,10.200150419829
"203989_x_at",6.06849667702585,7.47811561995481,6.48085715962979,7.27350358052196,6.04816360449096,6.22312156785024,7.40785642761733,7.61568090783832
"206429_at",8.34027438177336,9.71332205891122,8.5684595364872,10.1324707842309,8.56019050573697,8.57983406927755,10.0096501897602,9.62867443108814
"203980_at",6.69859795190006,9.64112322500151,7.01152675642707,9.78149442871853,6.92989715634317,6.92136818135951,9.8950307872361,10.1895778217775
"201425_at",6.28141295844721,5.88930697047755,6.4439867266761,6.77539765336539,6.32072409283836,6.06572277583018,7.06128104578004,7.19488059388443
"202345_s_at",9.71164149523497,10.9601204698501,9.85275834354157,10.4638729431338,9.93444524159563,10.0437543144293,10.639610215136,10.7014149719285
"201963_at",5.46476779417112,6.09730097196644,5.60597579804945,5.99791069425007,5.60979205559371,5.38773529917292,6.30939891906833,6.63064998721036
"201662_s_at",9.19447822744958,8.41039945057559,9.27064821721557,8.17710933633412,9.3229178281536,9.24355404785082,8.48432734801459,8.56009016789226
"202422_s_at",5.10151624809463,6.08925565175063,5.74232440238337,5.45396794773824,5.23507011260514,5.62915274570446,5.82016971755989,6.10434974155976
"202862_at",6.2354435140758,7.04684144795521,6.05844917148768,6.95531916963601,6.03788115838855,6.26489563858646,6.77767759599274,6.62700228273678
"207186_s_at",7.60660732323146,7.71048939287005,7.71888413667297,6.99952809433552,7.65960247706141,7.72451460546472,7.03409360253613,7.47907498745722
"209645_s_at",6.02883216401003,6.46199540224034,5.93634930093352,6.40437440058684,5.870720332356,6.29803111726189,6.45168879393419,6.44325116744286
"202995_s_at",5.31484992537513,6.59880104477438,5.4082805619502,6.42346048170188,5.42986626530305,5.19492683200628,6.58060487003484,6.6357220096105
"213327_s_at",6.96105530419184,7.51924413786125,7.12634963385802,6.87366342599078,6.96525579735166,6.97932221357236,7.55770793989857,7.56848249733547
"212218_s_at",8.1037461242502,8.68460681467928,8.05180276486809,8.79083803304594,7.9619925278249,8.27553584537705,8.8401073383921,8.6978395408781
"201579_at",7.10263436442518,7.39789028906599,6.94620142841928,7.65589433355043,6.92769716072528,7.31822291217492,7.81180843135846,7.51954001544681
"203180_at",9.16493899670735,8.95499538955145,9.34565669133243,10.2922584086101,9.25007218749405,9.30866577011382,10.3899997731618,10.5084590749686
"203184_at",8.5327276614495,9.08460484052589,8.53715268732038,9.24540476831628,8.4673735777369,8.77259250716209,9.42740699373141,9.28954856940164
"217640_x_at",3.94928035167201,4.78724310745356,4.02350922000929,4.23105428377408,3.88295706710164,4.1212021059176,4.51296070192784,4.79802215135511
"209696_at",7.2188053895219,7.45824061452905,7.06218389281337,7.829040499379,7.01908197145984,7.04990048688851,7.94355193882807,7.94316099658533
"221824_s_at",6.80550734425385,7.26708433232244,6.95161519299124,6.73496167080609,6.96269373453729,6.94311874872108,7.34629133330144,7.3895260265939
"211932_at",7.02659752859187,7.66925126044976,7.13484821848111,7.39676000342525,7.06880583019578,7.00304671800216,7.77372813146337,7.85509992653525
"211004_s_at",7.27150042253116,6.78915493129982,7.21530306390202,6.56088947751291,7.01726440996348,7.04341127520981,6.55338149015959,6.24991293950442
"221763_at",8.34162277096706,7.66932234598689,8.82737016230963,7.26388926963884,8.41226091198901,8.40922929902215,7.80402728704325,7.9814379668193
"222264_at",7.12374117130244,6.64908444022501,7.10526812065261,6.35863149917397,6.84358494441833,7.07197747267346,6.2743890794665,6.10850929639316
"212410_at",7.23478084278804,7.84762728710923,7.94875600414926,8.10354813038885,7.49614213075514,7.41580243446469,8.69490941829403,8.90753104045632
"212923_s_at",7.70968875395033,7.86825393874514,7.83344521666558,6.81092871676145,7.99428418432126,8.14656258300899,7.33714279186822,7.35612257120601
"214920_at",4.36455142899817,3.33741087795952,4.0910006614788,3.3525012858167,4.24014818719251,4.48203602640598,3.37779210257603,3.05888395208316
"210950_s_at",8.97681041108328,9.73629637224421,8.95869118907732,9.93310876055217,9.01886905199597,9.23192576906693,9.88625933653475,9.91087816145072
"201275_at",9.7111130711727,11.200959499857,9.58394199256807,10.9928587914295,9.75349230323554,9.74747551735546,11.1212793252795,11.2324281323294
"201612_at",8.16334808200064,8.66398326983181,8.18283723073502,8.64927464050905,8.22158391630216,8.08864956628081,9.04190879820697,8.95620456438457
"203115_at",5.05259993345062,5.37717140498545,5.00651957919098,5.17654947199615,4.92147591357669,4.86471816405536,5.37411596090745,5.65083418853982
"204768_s_at",6.80190957065639,8.2230375919668,6.82005975887447,8.19734085162011,6.98064904682679,6.96219295984501,8.23827908718929,8.51673521028468
"202053_s_at",8.32493847733291,8.94469921529624,8.38114592938491,9.52109229606745,8.39120361845499,8.44164620826286,9.47352277783638,9.54131155025858
"205117_at",7.00468712364598,7.24003612710754,6.87997070127401,7.42082641343064,6.70756037829878,6.67860385311856,7.26357313127912,7.57681845086732
"205110_s_at",7.08526640044891,6.43377920139947,7.56294305970447,6.00253204521121,7.50861953504312,7.26279082754952,6.33603371641562,6.30398042726023
"203639_s_at",5.28500097481702,4.9973332936001,5.2644272307402,5.16163212979698,5.17941031062289,5.33728729905236,4.8136381012559,4.62896112175363
"211237_s_at",6.1608355532792,7.13221457950999,5.97583500293019,6.65660742160054,5.9987074807125,6.09553136916545,6.70736274892854,6.70559258676306
"203032_s_at",5.88671783197058,7.11449403342458,6.39447263819685,6.83904955454114,6.34304939848314,6.26962399996647,7.19007473992159,7.42302144324061
"210298_x_at",7.10736340136015,8.56866620234211,7.20734662252245,8.55316810894964,7.33122992448976,7.28875314265878,8.72015962590302,8.8253621120661
"202949_s_at",9.74894798621061,8.8271494935119,9.71905920215377,9.00793903042883,9.65340748270437,9.58092679209027,9.14174528336128,8.9753764959961
"204114_at",5.50122263997943,5.86437010134092,5.48590607695965,6.1484302162086,5.19194433315095,5.17101413779651,5.9771810358923,6.2457551824296
"210186_s_at",7.85897537545876,8.88653294777957,8.19960649426072,9.0031320916905,8.15292301019303,8.15424982704686,9.06928448361093,9.06909932132179
"212589_at",7.8894200817469,7.34245887043903,8.00943401587785,7.04848970470044,8.13856265935576,7.90316293550239,7.51793208588516,7.60456023840673
"206857_s_at",6.15470829763247,7.23492322595629,6.04759375335197,6.2566629982872,6.04702836566665,6.03487777568983,6.57431340807583,6.69618678392516
"217996_at",9.66148970003171,9.17380311292233,9.76464157176979,8.83662551389928,9.79939929187553,9.82481934089727,9.11882145039036,9.29545387081851
"205543_at",4.87949083266,6.13284361547864,5.06866939587187,6.28206059991155,5.51303927549474,5.09905162148008,6.83761338021609,6.69829900196607
"205594_at",4.93791986599851,5.92699787384083,5.41920800260743,6.07048640651979,5.33890110925361,5.19525997649012,6.3692646069307,6.65016378279225
"204568_at",8.43944829902247,8.07216100736854,8.96357370892208,7.57480354878984,8.6733552846258,8.72029045082224,8.22556705083354,8.37677769918327
"218003_s_at",8.31606014847708,9.42128801288339,8.45170158488087,8.92564775012676,8.4528057736571,8.54209455127837,9.23114203107288,9.28049020487004
"203607_at",5.77554319106123,6.79687544217385,5.84180589286346,6.67977113914545,5.78207127012737,5.87363111641255,6.88670619890276,7.17029409621551
"207305_s_at",7.42802161710953,7.24950988405283,7.44196949906621,6.85943203822765,7.46842251770017,7.40822578427301,6.84408537162669,7.00105105391667
"203556_at",7.0260871285307,6.07681269692236,7.03527115774115,6.33093544107865,7.11723097434919,6.88094784665303,6.7521578402276,6.71194834686439
"202220_at",8.34525089324091,7.66399356570826,8.65344536636919,7.47626148187903,8.35587525997435,8.43365877874834,7.74708589612572,7.89070339037207
"206448_at",6.63294892559583,6.33820402891381,6.81721450677159,7.61824271031819,6.80833903065905,6.89041918824704,7.75918405112535,7.88668832240865
"218362_s_at",3.40330137109488,3.69073933329345,3.47036983709869,4.00293997338904,3.63394668633522,3.86259937785824,4.04080180789265,4.37756389788521
"202946_s_at",6.61042384798788,7.46823063080431,6.98298665600013,7.29442898814457,6.877071898737,6.91094515046715,7.71955956104953,7.95859252088428
"212674_s_at",8.01452014815316,7.98266978826189,8.0436670401159,7.55636082020601,8.07106146145727,8.12118863976764,7.75609607022428,7.51639153326646
"203678_at",6.74684468520645,6.1229285143922,6.78877584213846,6.22688219265204,6.64028489397703,6.59969542827696,6.68316091276221,6.49896525134288
"203855_at",5.94079749795005,5.43030280049297,6.35947076622517,5.09272767808371,6.4347913993449,6.17318613941646,5.71668943425495,5.9417573210023
"201521_s_at",7.42511647146457,8.27040477359217,7.5800005172571,8.21569735250447,7.47729424802226,7.82709683274835,8.4260925618511,8.32485019560534
"200712_s_at",7.23100758281543,8.2297547035674,7.5271857769429,8.45389214834306,7.65374263948631,7.5885374707912,8.59243542082506,8.85053929276235
"217550_at",6.46657824289481,6.16605892821585,6.43946719819721,5.50263502129517,6.42247794045745,6.34760848019343,5.55866502208115,5.41619166850665
"208941_s_at",6.52482135780055,7.7121721621999,6.55475429192296,7.14053727202744,6.61094661843582,6.5945521991656,7.43024566360101,7.35886369230681
"213531_s_at",9.34812010215202,8.8868785929289,9.40378261402588,8.50830549158649,9.36932109738586,9.13897418011908,8.68749815782962,8.89896787716256
"214446_at",6.16120910159721,6.12952957156816,6.2060731959111,6.70083827854241,6.50145933213288,6.31965199687317,6.62738741339175,6.85022782629301
"213308_at",5.58047471393443,4.8051537224853,5.82466573542731,4.99431040185472,5.82470367474766,5.73775209896929,5.19160940054619,4.91549108451814
"204602_at",11.2938853655339,10.2442445483352,11.5517674146544,10.7695457934694,11.3005024602432,11.6679014084046,10.8002629790755,10.9263897156988
"208696_at",10.2695911132096,10.7717728514214,10.2982995587735,11.0482842439454,10.2036799984012,10.2784219661172,11.1676017178761,11.2408672937608
"210052_s_at",7.44894438106588,8.62953971317506,7.56918579474002,8.91227597111917,7.52711002966718,7.32154323457248,9.1225636299714,9.15044609777667
"212825_at",5.5300912469389,6.4220813207565,5.76605243731437,6.61761764891117,5.7202778727096,5.70029987260972,6.73115971296331,6.97110925340808
"215331_at",4.67814269265232,5.57023240448526,4.42268991745213,5.46181540472457,3.9274751703149,4.27340195876788,5.43414094649976,5.44350257144469
"208988_at",6.21192103005914,5.98110730865389,6.54785570779286,5.98304464178292,6.58303613794441,6.55529055739608,6.70190403760277,6.74506726442821
"34221_at",8.42484187991625,8.09215710366948,8.29967615622484,7.86409546839564,8.41556622652823,8.36679847225667,7.90829448560203,7.69028739750889
"212325_at",4.44841674817532,4.29582909571303,4.81444034101165,5.6037180209685,4.6234121056042,4.74436262568255,5.98104763236995,5.85619990422678
"202022_at",8.36590578947661,9.93277168532053,8.08143601568484,10.6070837883207,8.12016101966339,8.29438920353672,10.3636374718438,10.282836744982
"212231_at",7.71613841492213,7.96693579471713,7.86205009162612,8.45835074504369,7.72378679753845,7.813466648626,8.67196846816881,8.67714794540531
"200861_at",7.63621665580885,7.87672982135239,7.648186857224,8.28799597956223,7.5454624040396,7.3964081273722,8.30344005767148,8.37201551539474
"212915_at",3.0108228660334,3.51546212029646,3.33289634849722,3.48293849781414,2.85092153776447,2.99501489222382,3.6984174529772,3.46710511840138
"212845_at",7.92658403788692,8.45662314994642,8.05994446130252,8.66322544454738,8.09397993214235,7.86776203045754,8.9387349752698,9.07875194260592
"209493_at",6.24207414549015,5.45312769534528,6.36709315046071,4.69419467851388,6.31988169569498,6.25530857549016,5.3672427595203,5.3147857812571
"208459_s_at",7.26368911274983,7.69644295909403,7.38226001261125,8.2725459735553,7.45252300014783,7.68095561951645,7.99901494195199,7.87090568879139
"212754_s_at",7.14782951335744,6.49204152852969,7.27580612437666,6.66181511564208,7.34442477118247,7.14216871723557,7.42276643699427,7.42812937680166
"212288_at",7.34921026449392,7.80172752496264,7.27891612287645,8.06768577955404,7.1830991828874,7.09049271317043,8.34993410129385,8.37749219843312
"202580_x_at",6.71128595003409,8.36885828014641,6.61044581244826,8.15257321004546,6.96595607496682,6.61845144682893,8.41337203995966,8.23565561827437
"212573_at",7.92986880965414,7.39480824865876,8.13782015198211,7.24786631733722,8.12033757694878,8.09775268314487,7.59022372385051,7.58966089752497
"212359_s_at",9.93126714910713,8.9082507918592,9.92115342954203,8.62608063054352,9.91113585963906,10.0193599608962,8.82389085342624,8.85233890490148
"210658_s_at",6.12105254667438,6.95372315153799,6.06356735925963,7.16941857986292,6.30632596020853,6.42960261587408,7.69803365348239,7.2225527640562
"212264_s_at",6.25601216673074,6.73664294188857,6.75138962112847,6.97685346091893,6.79282656716757,6.48289997397132,7.70762968664433,7.80670322473504
"212394_at",6.55555227825304,6.76155274614613,6.53143472356475,6.88142308687897,6.4033657722936,6.35020620145887,6.9049387492654,6.88305068612105
"208959_s_at",8.18221818223176,7.38107237085521,8.15830687400724,7.60937050576486,8.19607504688151,8.15561114527937,7.74759608658926,7.64847014526188
"209307_at",4.74003250262918,4.91554910528308,5.237428492243,4.4025682927149,5.50885619922592,5.27755560258765,5.0784566234154,5.02628175235706
"212846_at",7.91061301804882,8.63744890612626,8.42250606339354,7.73787909399711,8.27883635435358,8.13812571227971,8.32743542983151,8.49104359599089
"201959_s_at",7.26897516806905,7.25613961327249,7.39216123254286,7.89497510065176,7.11655977797218,7.58447885022045,7.86106882191879,8.03375211158424
"202724_s_at",5.4999353817431,5.05229622764139,5.6910941987612,5.25093508100401,5.5878689068011,5.50557422734338,5.00610254702268,5.05339547976247
"212474_at",7.17389005492644,7.49631804218019,7.57323993344157,6.65437047375523,7.45525378966224,7.40876953764258,6.89976946198523,7.09659436854225
"209234_at",6.2288783288314,6.44180138856052,6.38949082353984,6.74451712776035,6.06353169391539,6.06738549633539,7.44674669719357,7.44627811767247
"212145_at",7.44418670181617,8.35606159372696,7.4739150522388,8.13831841270077,7.48306881734962,7.52008809106726,8.41676953445523,8.43166597696092
"213304_at",6.83263013967621,5.80811370019713,7.44809896973595,5.61258287500422,7.04558298747736,6.94616863919479,5.93407132338289,6.25344484647845
"214070_s_at",7.36693177759211,6.8602290111329,7.17080443898207,7.00954812977023,7.01004747714928,7.12100507853774,6.64472653315342,6.48772644595639
"212948_at",7.61509001923804,7.33982992505687,7.51351985630557,7.12768556281457,7.5164375838871,7.34953170103507,6.97956573523619,6.90167425972572
"211825_s_at",6.36639937157672,5.75865941780735,6.23385032211705,5.96693207773851,6.27724608501626,6.30399812694707,5.94220030164286,5.71421285000829
"212487_at",7.71746802605222,7.22163508768501,7.43996473766002,7.08976684133162,7.4632778877585,7.40840699305042,6.94926477216129,6.9558385252387
"212681_at",5.42659069801188,5.00981784215535,5.97625002299012,3.95315329316572,5.9174752315726,5.56147699213012,4.05608391716098,4.26954803591045
"215903_s_at",7.48756335834352,7.23959822517573,7.5449992531361,6.93565953224488,7.58916508327643,7.60670411109236,7.14532174266958,6.87694836041713
"212025_s_at",7.29699503827337,7.70173459659343,7.41322968237439,7.8879660534785,7.38589340782234,7.52563700910522,7.94847258061017,7.84667495332979
"212853_at",5.9915392283111,6.70200311639886,6.4976745620315,6.97658773001989,6.52518567646634,6.64514594349464,7.23914690042964,7.21315086791869
"213669_at",6.01570064768983,7.06601094750562,6.27094294589609,6.71128331115152,6.22316039326333,6.63453161588822,6.74400165045631,6.61361169834525
"209556_at",6.92613456986628,6.94396573643149,6.79339388043436,7.46315192956143,7.12802883779789,7.01195130093345,7.55274339129913,7.48710389382274
"207855_s_at",2.85396918586984,3.5006235662755,2.91289853159501,3.25930077198193,3.22767297740507,3.12062264640434,3.77627111158929,4.00217159529023
"212415_at",4.94562496559927,5.00528926782069,4.59894447408443,5.56722672788346,4.85734634492102,4.61299238286444,5.65099448494683,5.68495590914735
"213746_s_at",7.51130255477139,8.24061869052698,7.50682213045407,8.49355972550041,7.58350690642218,7.62348985773822,8.63630835195697,8.38973999589409
"214662_at",6.87660039932973,6.92167106432452,6.94676313494575,5.97684723651365,7.05667205710958,7.01483684748537,6.15399858351667,6.41773774399868
"213178_s_at",7.54470768050992,7.05782987117683,7.30312176273085,7.21705696462883,7.39822873078727,7.36312542578299,6.89064717414534,6.648546374282
"214771_x_at",10.2338826027679,10.8244966976031,10.1348358533126,10.8788011789794,10.2876807341951,10.3627518909243,10.8460004605038,10.8656107602017
"212247_at",6.9287864737916,7.28875314265878,6.86022363658499,7.24007824744414,6.81448287005984,6.83904955454114,7.41170043101997,7.5743876759298
"212301_at",7.35820334396293,8.2163833675728,7.33503882385901,7.83297876920811,7.45052957558607,7.38834247722243,8.0946973466233,8.22904617224934
"212272_at",5.98811425416966,6.43932088493688,6.14670526088856,7.58277363912807,6.224403777074,6.17046149810977,7.83015336045388,7.74493962710586
"208923_at",9.22185958784055,9.71326061378031,9.20117500660833,9.88185287370093,9.13376625410127,9.12568878213976,9.93239944989216,10.0081979811795
"204902_s_at",7.27011403243803,7.08813043745057,7.31806777650845,6.84620221904737,7.45204671331845,7.35390745471064,6.92585662532853,6.63931474522089
"211934_x_at",9.97054257775554,10.252708885241,9.88003740709561,10.7038729934997,9.96419982423765,9.95910646029509,10.5445224934844,10.5138917896105
"200774_at",8.49040004501272,9.29045144944424,8.49666115278913,9.53613070998764,8.67074429467143,8.6520780030269,9.76776726672514,9.77770779790318
"212108_at",8.11771279588738,8.4185450314184,8.06075575931545,8.5870695761341,8.07631926479464,8.16643557639709,8.86007902461386,8.85987177625424
"212220_at",5.05437448153322,6.0927145375896,5.58345165691432,6.8821604348617,5.4994650225867,5.6151515338093,7.32364920253556,7.29181100705474
"212357_at",7.09037991368335,7.70745780189657,7.21079035750641,7.55602472889411,7.1404469809197,7.17607767816143,7.93588682180755,7.85980505556942
"214784_x_at",7.60825674235978,8.03693745170492,7.89677598037219,8.31332513145215,7.97064917794611,7.69861966319159,8.36454866334361,8.19112220170335
"211944_at",8.54762228240622,7.62561748973002,8.42151367925633,7.65679214082091,8.49544851889737,8.55111691592898,7.66864158409181,7.95564751730735
"212350_at",7.02716019834172,7.54797990539531,7.0128697699321,7.53146984506701,6.99956087046026,7.01895778678716,7.37420011182823,7.53807234977327
"202271_at",7.66847080421638,8.5804639711754,8.09617084752327,9.03710990618589,7.91386333375709,8.16158365069956,9.35157957517012,9.3594481652906
"202761_s_at",5.01832558141897,5.16274603069905,5.04019652702062,5.752352668799,4.88458889399849,4.965404506328,6.36412706408727,6.49915279821141
"203263_s_at",5.61094205050601,6.04374234770654,5.63708804400721,6.14749817763249,5.38734548459185,5.48498275152795,6.56219459951713,6.62401176306141
"213092_x_at",6.73231089235052,7.74999742607144,7.04188945520875,7.65627922445977,7.03611580745287,6.8461915782695,8.22105995312614,8.32535836675309
"213222_at",6.02454488737271,6.64508160212182,5.98519837880391,7.17646685256985,5.87463183159316,5.73960972645778,7.46358049259133,7.55710523349397
"212719_at",5.82015721945612,5.44347904126099,6.13247520191175,5.06980435435693,6.03002727588058,5.96091668439065,5.49745177380034,5.5802487118434
"213035_at",8.26278964568335,7.63650432202506,8.31203735219223,7.43853987971931,8.25377585720619,8.13255420513299,7.71292976366275,7.68455774019014
"213358_at",6.66749598005083,7.27073579625747,7.01973684533384,7.54313052145138,7.16893745660886,6.9049387492654,8.10111056574403,8.01880132704113
"212690_at",6.07426961538812,6.77742313817987,6.0782082620787,7.16133686668105,6.28482634850557,6.20176018805101,7.62351055365187,7.69865855088289
"203253_s_at",6.4893945902167,7.054649459641,6.70151254528037,6.7521242105179,6.82040406346418,6.44391672716485,7.61034137867748,8.09878756635766
"212026_s_at",6.88330953066312,7.63960657437516,7.13624467031543,7.64708550632455,7.25894214964942,7.16051139271275,7.82585072574164,7.47541998397545
"212945_s_at",6.96896430182756,6.44824656150681,7.11618708205286,6.33525909535356,7.13174793503042,7.23844998053697,6.5559356666351,6.69960883325273
"212763_at",5.97391406065959,6.23026150058771,6.43384653102664,6.78622630303916,6.03627416098569,6.38148423873056,6.80934184133486,6.76641852497027
"209284_s_at",7.59627204859727,7.73800954543091,7.85426920717148,8.22906064393039,7.91159678122446,7.87434998816094,8.24743488303766,8.21061113636732
"209578_s_at",7.55014563712856,7.02507474056096,7.36845330375447,6.74024616504905,7.54980418889982,7.50296728623091,6.85654904803113,7.12137079758214
"212709_at",4.37782122939867,5.01015310390577,4.88715898873066,4.56134377826738,4.53237965081795,4.39481083129573,5.19244115718189,5.41306456243304
"204202_at",6.07483790552847,5.72676194792186,6.12688095340383,5.21599414995803,6.01477500256757,5.99431909668187,5.42659674618621,5.48869450221225
"209456_s_at",6.95425799525963,7.4049296991215,7.15400144152256,8.1621344925796,7.16947403765341,7.27103261501462,8.20987880665097,8.09147638224655
"201855_s_at",5.6739473142347,6.44511887214772,6.08080255632491,6.09798499854024,6.1440199213842,5.91850202252437,6.84406777834088,7.07427806781014
"212619_at",5.02925802522867,5.92990726560898,5.7780789637385,6.47229664599445,5.68442978254336,5.79976889567096,6.62693007615064,6.62931182229966
"212789_at",7.02955040566895,7.98463379131259,7.3679629780606,8.25966892756138,7.3365535946435,7.16164264944284,8.59649399036032,8.50811400610042
"215761_at",5.97023426430324,5.69871654029206,5.97031394065018,5.8545562092985,5.80589238234044,5.93004815989318,5.40191132024261,5.38433463624238
"213435_at",6.02116788550486,5.72820821015543,6.18708038039031,5.21816599168525,5.85702146464782,5.96988529102376,5.36564364234636,5.65451333368058
"215245_x_at",6.6949665025861,6.88980533427585,7.25509672454717,6.46815936943824,7.21588375770722,6.98187966549018,7.13558370571829,7.49335720107586
"202342_s_at",6.26585956226228,8.09172266296736,6.3073784738555,6.69383905460487,5.96102819545951,6.02260886846993,7.16362912955027,7.48220502201458
"212795_at",7.88102653837731,7.21349473711303,8.01298611948168,7.19653644342931,8.00523960514405,7.83773053742102,7.55564562030365,7.47139105332398
"200083_at",7.85469047651675,8.95463067342215,8.16641548690758,8.55974270989518,8.14060359226375,8.08730036884472,8.86468994650399,8.94764502346185
"212445_s_at",7.55880532760251,8.85592985725543,7.90406489783464,8.71484290454111,8.13224343755038,7.97372059145679,9.0683087473661,9.0342031047449
"212660_at",7.87733488208907,7.38236291851009,8.00780424822592,7.31216335706766,8.05521796605456,7.82684818619885,7.49663720856408,7.36287978732111
"212911_at",4.35942265719167,3.44580256765985,4.25579307228582,3.66421168508929,4.18837689976014,4.56483946690847,3.83652451792232,3.74631635822892
"208858_s_at",8.34365432866267,8.75485195003838,8.2549117314993,8.73439895882557,8.31277070984483,8.29983881786876,8.99018028998307,8.83891736080638
"212579_at",6.73572877804375,6.38566577102053,7.00532186174825,6.33621961731911,7.17617574004566,7.08955427384266,6.60944115796592,6.87396918722508
"214701_s_at",6.83730411076492,8.60325638807124,6.76264806405267,8.37281769882326,6.88784061316982,7.09432106873313,8.41780754433443,8.02946832567479
"212060_at",5.69687261432077,6.26279473782513,5.97093404551466,6.67870102441509,6.19319941103616,5.90843292571659,7.00308753171537,7.18176535297718
"212232_at",7.57069008684452,7.13762584693155,7.76623615523054,7.00482503223868,7.79619025683472,7.65233485048409,7.30941568600397,7.34795579352679
"213196_at",7.89641924206864,7.23737528687376,7.7873620459842,7.50440780852643,7.74790385994502,7.92159373580376,7.3399938838766,7.325072446811
"203355_s_at",4.83357542513579,4.91161466060696,5.08647580999337,5.4425514888217,5.10116903952039,4.97694099551037,5.93645130035495,6.31878727929327
"212775_at",7.52973580580675,8.62691302046382,7.46893156570144,7.5102027873716,7.56149408255161,7.39542925281849,7.95898846256834,8.06063558912372
"212193_s_at",6.55153165969158,6.37097733889197,6.43983808918348,7.14966246053871,6.58244552252846,6.59973103315307,7.12484680956339,7.11562877156545
"201270_x_at",9.13713704007879,8.68072761534012,9.15455059683367,8.39044927064954,9.1969945450635,9.01963092154485,8.50566974790312,8.50204288329789
"213034_at",7.38849916180535,6.91264911737961,7.66371327332812,6.8016343296458,7.45908882509189,7.52304196595217,7.03261336258785,7.03070755971375
"217486_s_at",5.02986263777147,5.40001847614355,5.11062129082779,5.75891511367932,5.28389557515021,5.33246148965224,5.73745377367521,5.79217291384326
"212949_at",7.02864687576587,7.88042693188806,6.78374296923271,7.60307303785457,6.81759571539934,6.94000231418742,7.51291572131912,7.68344584352739
"209864_at",5.5541955157487,5.9286609709873,5.41020724688231,5.73813274088977,5.15223933251996,5.00842874837525,5.72906655759739,5.84698755733215
"214507_s_at",6.71819394026228,7.31922365556587,6.81783454652711,7.4544059616277,7.04220940317895,6.82972348466938,7.54727273647705,7.64125598795055
"218878_s_at",7.5956841862562,6.67262103067209,7.95119486715415,5.96554771600834,8.05495789847038,8.00148765947843,6.86409521027432,7.20665536462327
"219778_at",3.87449098502529,7.47796269566651,3.72188994257794,6.75449458482345,3.25678987982567,3.43994183098469,7.15617832405607,7.43772703830558
"205176_s_at",6.3750169764589,7.33951832062861,6.61676245103098,7.05086222026406,6.64993115884739,6.6039961309431,7.36751901126194,7.55924843821034
