"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"200015_s_at",9.71786505103918,9.8559371817928,9.76132535453984,9.60069354689376,9.86924686071688,9.71173595232224,9.84296754812323,9.98314254314313
"200016_x_at",10.4222367437281,11.3623824505377,10.9286345306602,11.3817466446306,10.7509374471266,10.8127503182277,11.4422211952741,11.5744821953074
"200017_at",11.3537559851489,11.4880404960058,11.4024353752353,11.353703972418,11.3761836518571,11.3900876158381,11.3698896422142,11.5104999936542
"200018_at",11.8483680866602,12.0480185895569,11.9420681954111,11.9383880182749,11.8368493220136,11.8389514013593,11.9155620778817,11.9946003819885
"200019_s_at",12.1535394851595,12.140844784159,12.1255530945596,11.9772602307487,12.198101835726,12.0806261079538,12.1479550979675,12.082735642372
"200020_at",8.59935121986088,8.91042253952335,8.80280906428808,9.01788758640452,8.79961616508255,8.82872856511318,9.31432887976663,9.51486162265541
"200021_at",12.7080899914185,12.5904760039051,12.5534983510268,12.5750866820048,12.6429796575755,12.7140094384547,12.4751967579588,12.4513830044075
"200022_at",10.600562752622,11.177565376242,10.6728834177197,10.9450017642444,10.7470568175674,10.6834335206948,11.3141074317,11.309544511172
"200023_s_at",9.34704289137617,10.1640616107416,9.47604597492296,9.90281504290614,9.5562670412947,9.36940706751604,10.3619455433074,10.3357674604279
"200024_at",12.0326528400312,12.3136048206378,12.056111238503,11.9599176574827,11.9991901451221,11.9803653223971,12.2297432122074,12.0104717540418
"200025_s_at",11.5752405815916,11.6495963371082,11.5141988977293,11.4900142469083,11.462178566116,11.5323804049822,11.4984032727324,11.7091796760466
"200026_at",10.9226217589878,10.9288759397835,10.8696181396342,10.4614535310938,10.8061077245959,10.8452717777641,10.7555412328601,10.6613654278069
"200027_at",10.4998152056682,10.1773190640223,10.5588983927839,9.85176045529986,10.4593443921433,10.4250993452867,9.9343254493995,10.137732401717
"200028_s_at",10.1477404165892,10.5381103527388,10.245487520296,10.0264001705244,10.2260380969186,10.2520449138485,10.3090186950963,10.3659367703071
"200029_at",11.5100862776881,11.9292712621018,11.5170142870709,11.6769431887516,11.528082609368,11.4884947602425,11.7946224526706,11.9266343595671
"200030_s_at",10.934532267849,11.6250480538043,11.0131490317614,11.7730727852306,11.0850156203959,11.0685146231419,11.8728568915347,11.9084892710238
"200031_s_at",12.7497635324974,12.5511449668899,12.6780621513007,12.4630605947905,12.7484809330305,12.6259368322924,12.4679397262221,12.536989144307
"200032_s_at",10.8355781541283,11.3197592845143,11.1168684867307,11.229026928702,10.7057176816552,11.161293528866,11.2460040938616,11.373587901496
"200033_at",10.417088310424,10.5005785206952,10.496252700212,10.0460025106908,10.5128990275007,10.6524597790905,10.0505559653879,10.1696461522918
"200034_s_at",10.5994715204915,11.0543753054872,10.5707454005368,10.8672238446364,10.6838611336445,10.6196286985833,10.9456092078005,10.8901807046221
"200035_at",8.04964579426306,8.17656616680152,8.13844951785995,8.07294491097534,8.18188785307156,8.20695455930107,8.10145184596605,8.15821454242246
"200036_s_at",10.1207870033259,10.9873086139224,10.1273176295204,10.7607097693472,10.2584000104895,10.1402442964694,10.9668035137234,10.9031128293029
"200037_s_at",8.53328206897262,9.21264744192335,8.98933809624637,8.37937072429628,8.87189749336835,8.97442068654931,8.86140002324077,8.98006883406986
"200038_s_at",11.1545651735222,11.3473027822584,11.2054636581094,10.8572358147437,11.0746584526122,11.2350436925205,11.09811297053,11.1491733372904
